series_id,surface,base_temperature,monday_is_day_off,tuesday_is_day_off,wednesday_is_day_off,thursday_is_day_off,friday_is_day_off,saturday_is_day_off,sunday_is_day_off
101656,x-small,low,False,False,False,False,False,True,True
101660,x-small,low,False,False,False,False,False,True,True
101661,x-large,low,False,False,False,False,False,True,True
101663,x-large,low,False,False,False,False,False,True,True
101664,x-small,low,False,False,False,False,False,True,True
101667,xx-small,low,False,False,False,False,False,True,True
101671,x-large,low,False,False,False,False,False,True,True
101672,x-large,low,False,False,False,False,False,True,True
101676,xx-small,low,False,False,False,False,False,True,True
101681,x-large,low,False,False,False,False,False,True,True
101690,x-small,low,False,False,False,False,False,True,True
101693,x-large,low,False,False,False,False,False,True,True
101694,x-small,low,False,False,False,False,False,True,True
101697,x-large,low,False,False,False,False,False,True,True
101698,x-small,low,False,False,False,False,False,True,True
101708,x-large,low,False,False,False,False,False,True,True
101710,x-large,low,False,False,False,False,False,True,True
101715,small,low,False,False,False,False,False,True,True
101716,xx-small,low,False,False,False,False,False,True,True
101717,x-large,low,False,False,False,False,False,True,True
101719,xx-large,low,False,False,False,False,False,True,True
101722,x-small,low,False,False,False,False,False,True,True
101729,xx-large,low,True,True,True,True,True,True,True
101733,x-large,low,False,False,False,False,False,True,True
101736,large,low,False,False,False,False,False,True,True
101738,small,low,False,False,False,False,False,True,True
101743,x-large,low,False,False,False,False,False,True,True
101745,x-small,low,False,False,False,False,False,True,True
101746,x-small,low,False,False,False,False,False,True,True
101747,large,low,False,False,True,True,True,True,True
101749,small,low,False,False,False,False,False,True,True
101750,x-large,low,False,False,False,False,False,True,True
101751,x-large,low,False,False,False,False,False,True,True
101757,x-small,low,False,False,False,False,False,True,True
101760,large,low,False,False,False,False,False,True,True
101763,x-small,low,False,False,False,False,False,True,True
101764,medium,low,False,False,False,False,False,False,False
101765,medium,low,False,False,False,False,False,True,True
101769,large,low,False,False,False,False,False,True,True
101777,x-small,low,False,False,False,False,False,True,True
101778,xx-large,low,False,False,False,False,False,True,True
101781,x-large,high,False,False,False,False,False,True,True
101784,large,low,False,False,False,False,False,True,True
101786,x-large,low,False,False,False,False,False,True,True
101788,x-large,low,False,False,False,False,False,True,True
101791,medium,low,False,False,False,False,False,True,True
101792,xx-large,low,False,False,False,False,False,False,True
101793,x-large,low,False,False,False,False,False,True,True
101794,x-small,low,False,False,False,False,False,False,False
101795,medium,low,False,False,False,False,False,False,False
101796,small,low,False,False,False,False,False,True,True
101801,x-small,low,False,False,False,False,False,True,True
101806,x-large,low,False,False,False,False,False,True,True
101808,xx-small,low,False,False,False,False,False,True,True
101811,xx-small,low,False,False,False,False,False,True,True
101812,x-large,low,False,False,False,False,False,True,True
101815,x-small,low,False,False,False,False,False,True,True
101818,x-large,low,False,False,False,False,False,False,True
101819,xx-small,low,False,False,False,False,False,True,True
101820,medium,low,False,False,False,False,False,True,True
101822,x-small,low,False,False,False,False,False,True,True
101823,x-small,low,False,False,False,False,False,True,True
101832,x-large,low,False,False,False,False,False,True,True
101833,x-large,low,False,False,False,False,False,True,True
101840,xx-large,low,False,False,False,False,False,True,True
101841,x-large,low,False,False,False,False,False,True,True
101844,x-small,low,False,False,False,False,False,True,True
101846,medium,low,False,False,False,False,False,True,True
101848,medium,low,False,False,False,False,False,True,True
101849,large,low,False,False,False,False,False,True,True
101850,x-large,low,False,False,False,False,False,True,True
101852,x-large,low,False,False,False,False,False,True,True
101854,xx-small,low,False,False,False,False,False,True,True
101855,x-large,low,False,False,False,False,False,True,True
101856,x-large,low,False,False,False,False,False,True,True
101860,x-large,low,False,False,False,False,False,True,True
101866,x-small,low,False,False,False,False,False,True,True
101869,x-large,low,False,False,False,False,False,True,True
101873,small,low,False,False,False,False,False,True,True
101874,xx-large,low,False,False,False,False,False,True,True
101877,x-small,low,False,False,False,False,False,True,True
101878,x-large,low,False,False,False,False,False,True,True
101879,medium,low,False,False,False,False,False,True,True
101881,x-small,low,False,False,False,False,False,True,True
101884,x-small,low,False,False,False,False,False,True,True
101885,medium,low,False,False,False,False,False,True,True
101890,xx-large,low,False,False,False,False,False,True,True
101892,x-small,low,False,False,False,False,False,True,True
101894,x-large,low,False,False,False,False,False,True,True
101895,x-small,low,False,False,False,False,False,True,True
101896,medium,low,False,False,False,False,False,False,False
101899,medium,low,False,False,False,False,False,True,True
101901,xx-small,low,False,False,False,False,False,True,True
101902,medium,low,False,False,False,False,False,True,True
101903,x-large,low,False,False,False,False,False,True,True
101904,x-small,low,False,False,False,False,False,True,True
101907,x-small,low,False,False,False,False,False,True,True
101918,x-large,low,False,False,False,False,False,True,True
101919,medium,low,False,False,False,False,False,True,True
101924,xx-small,low,False,False,False,False,False,True,True
101926,medium,low,False,False,False,False,False,True,True
101929,x-large,low,False,False,False,False,False,True,True
101931,x-large,low,False,False,False,False,False,True,True
101935,xx-small,low,False,False,False,False,False,True,True
101936,xx-large,low,False,False,False,False,False,True,True
101937,x-small,low,False,False,False,False,False,False,False
101938,small,low,False,False,False,False,False,False,False
101939,x-small,low,False,False,False,False,False,True,True
101942,large,low,False,False,False,False,False,True,True
101947,medium,low,False,False,False,False,False,True,True
101948,x-small,low,False,False,False,False,False,True,True
101950,xx-small,low,False,False,False,False,False,True,True
101954,xx-large,low,False,False,False,False,False,True,True
101956,small,low,False,False,False,False,False,False,False
101957,large,low,False,False,False,False,False,False,False
101959,large,low,False,False,False,False,False,True,True
101961,xx-small,low,False,False,False,False,False,True,True
101964,medium,low,False,False,False,False,False,True,True
101967,x-large,low,False,False,False,False,False,True,True
101968,medium,low,False,False,False,False,False,False,False
101969,small,low,False,False,False,False,False,True,True
101970,medium,low,False,False,False,False,False,True,True
101972,xx-small,low,False,False,False,False,False,True,True
101973,x-large,high,False,False,False,False,False,True,True
101974,xx-small,low,False,False,False,False,False,True,True
101975,xx-small,low,False,False,False,False,False,True,True
101978,medium,low,False,False,False,False,False,True,True
101980,large,low,False,False,False,False,False,True,True
101982,x-small,low,False,False,False,False,False,True,True
101985,x-small,low,False,False,False,False,False,False,False
101987,x-large,low,False,False,False,False,False,True,True
101988,x-small,low,False,False,False,False,False,True,True
101989,x-small,low,False,False,False,False,False,True,True
101993,small,low,False,False,False,False,False,True,True
101994,small,low,False,False,False,False,False,True,True
101995,small,low,False,False,False,False,False,True,True
101998,x-large,high,False,False,False,False,False,True,True
102000,x-small,low,False,False,False,False,False,True,True
102001,x-large,low,False,False,False,False,False,True,True
102003,medium,low,False,False,False,False,False,True,True
102008,x-large,low,False,False,False,False,False,True,True
102009,medium,low,False,False,False,False,False,True,True
102010,medium,low,False,False,False,False,False,True,True
102011,small,low,False,False,False,False,False,True,True
102012,large,low,False,False,False,False,False,True,True
102013,x-small,low,False,False,False,False,False,True,True
102015,x-small,low,False,False,False,False,False,True,True
102017,xx-large,low,False,False,False,False,False,True,True
102018,x-small,low,False,False,False,False,False,False,False
102019,small,low,False,False,False,False,False,False,False
102022,xx-small,low,False,False,False,False,False,True,True
102028,x-small,low,False,False,False,False,False,True,True
102030,x-large,low,False,False,False,False,False,True,True
102036,x-large,low,False,False,False,False,False,True,True
102040,x-small,low,False,False,False,False,False,True,True
102042,x-large,low,False,False,False,False,False,True,True
102043,large,low,False,False,False,False,False,True,True
102047,medium,low,False,False,False,False,False,True,True
102053,large,low,False,False,False,False,False,True,True
102055,large,low,False,False,False,False,False,True,True
102056,small,low,False,False,False,False,False,False,False
102064,x-small,low,False,False,False,False,False,True,True
102069,x-large,low,False,False,False,False,False,True,True
102078,medium,low,False,False,False,False,False,True,True
102080,xx-small,low,False,False,False,False,False,True,True
102081,xx-small,low,False,False,False,False,False,True,True
102087,medium,low,False,False,False,False,False,True,True
102090,x-large,low,False,False,False,False,False,True,True
102091,large,low,False,False,False,False,False,True,True
102093,x-small,low,False,False,False,False,False,True,True
102094,xx-small,low,False,False,False,False,False,True,True
102099,medium,low,False,False,False,False,False,True,True
102101,x-large,low,False,False,False,False,False,True,True
102103,xx-large,low,False,False,False,False,False,True,True
102111,x-large,low,False,False,False,False,False,True,True
102112,x-small,low,False,False,False,False,False,True,True
102118,large,low,False,False,False,False,False,True,True
102123,x-small,low,False,False,False,False,False,True,True
102126,x-small,low,False,False,False,False,False,True,True
102127,medium,low,False,False,False,False,False,True,True
102128,xx-small,low,False,False,False,False,False,True,True
102130,xx-small,low,False,False,False,False,False,True,True
102135,x-small,low,False,False,False,False,False,True,True
102136,x-large,low,False,False,False,False,False,True,True
102137,x-large,low,False,False,False,False,False,True,True
102139,xx-small,low,False,False,False,False,False,True,True
102141,x-large,low,False,False,False,False,False,True,True
102143,x-small,high,False,False,False,False,False,False,False
102145,large,low,False,False,False,False,False,True,True
102146,small,low,False,False,False,False,False,False,False
102149,x-small,low,False,False,False,False,False,True,True
102153,medium,low,False,False,False,False,False,True,True
102154,medium,low,False,False,False,False,False,True,True
102157,x-small,low,False,False,False,False,False,True,True
102160,x-small,low,False,False,False,False,False,True,True
102161,medium,low,False,False,False,False,False,True,True
102162,medium,low,False,False,False,False,False,True,True
102163,medium,low,False,False,False,False,False,True,True
102164,large,low,False,False,False,False,False,True,True
102167,x-small,low,False,False,False,False,False,True,True
102168,xx-small,low,False,False,False,False,False,True,True
102170,small,low,False,False,False,False,False,True,True
102171,x-small,low,False,False,False,False,False,True,True
102172,xx-large,low,False,False,False,False,False,True,True
102176,x-large,low,False,False,False,False,False,True,True
102177,small,low,False,False,False,False,False,True,True
102178,x-large,low,False,False,False,False,False,True,True
102180,medium,low,False,False,False,False,False,True,True
102185,medium,low,False,False,False,False,False,False,False
102187,xx-large,low,False,False,False,False,False,True,True
102191,small,low,False,False,False,False,False,True,True
102192,medium,low,False,False,False,False,False,True,True
102193,xx-large,low,False,False,False,False,False,True,True
102194,x-large,low,False,False,False,False,False,True,True
102196,x-large,low,False,False,False,False,False,True,True
102197,x-large,low,False,False,False,False,False,True,True
102198,x-large,low,False,False,False,False,False,True,True
102202,medium,low,False,False,False,False,False,True,True
102212,xx-small,low,False,False,False,False,False,True,True
102214,x-small,low,False,False,False,False,False,True,True
102215,x-large,low,False,False,False,False,False,True,True
102216,medium,low,False,False,False,False,False,False,False
102218,x-small,low,False,False,False,False,False,True,True
102220,large,low,False,False,False,False,False,True,True
102223,xx-small,low,False,False,False,False,False,True,True
102226,x-small,low,False,False,False,False,False,True,True
102229,x-small,low,False,False,False,False,False,True,True
102231,small,low,False,False,False,False,False,True,True
102237,x-large,low,False,False,False,False,False,True,True
102239,x-small,low,False,False,False,False,False,True,True
102240,small,low,False,False,False,False,False,True,True
102244,x-large,low,False,False,False,False,False,True,True
102245,x-small,low,False,False,False,False,False,True,True
102247,small,low,False,False,False,False,False,True,True
102248,x-small,low,False,False,False,False,False,False,False
102252,large,low,False,False,False,False,False,True,True
102253,x-large,low,False,False,False,False,False,True,True
102254,x-large,high,False,False,False,False,False,True,True
102255,x-small,low,False,False,False,False,False,True,True
102261,large,low,False,False,False,False,False,True,True
102263,medium,low,False,False,False,False,False,False,False
102264,x-large,low,False,False,False,False,False,True,True
102266,x-large,low,False,False,False,False,False,True,True
102268,x-small,low,False,False,False,False,False,True,False
102270,medium,low,False,False,False,False,False,True,True
102274,x-small,low,False,False,False,False,False,True,True
102279,x-small,low,False,False,False,False,False,True,True
102280,x-small,low,False,False,False,False,False,True,True
102281,x-large,low,False,False,False,False,False,True,True
102285,small,low,False,False,False,False,False,True,True
102286,x-large,low,False,False,False,False,False,False,False
102287,medium,low,False,False,False,False,False,True,True
102288,medium,low,False,False,False,False,False,True,True
102289,medium,low,False,False,False,False,False,True,True
102291,x-large,low,False,False,False,False,False,True,True
102292,xx-large,low,False,False,False,False,False,True,True
102308,x-small,low,False,False,False,False,False,True,True
102311,x-small,low,False,False,False,False,False,True,True
102314,x-large,low,False,False,False,False,False,True,True
102321,x-small,low,False,False,False,False,False,True,True
102325,x-large,low,False,False,False,False,False,True,True
102326,x-large,low,False,False,False,False,False,True,True
102329,x-small,low,False,False,False,False,False,True,True
102331,xx-large,low,False,False,False,False,True,True,True
102332,medium,low,False,False,False,False,False,True,True
102333,large,low,False,False,False,False,False,True,True
102336,x-small,low,False,False,False,False,False,True,True
102340,x-large,low,False,False,False,False,False,True,True
102341,x-large,low,False,False,False,False,False,True,True
102345,x-large,low,False,False,False,False,False,True,True
102349,x-large,low,False,False,False,False,False,True,True
102354,x-large,low,False,False,False,False,False,True,True
102356,x-large,low,False,False,False,False,False,True,True
102357,x-large,low,False,False,False,False,False,True,True
102360,xx-small,low,False,False,False,False,False,True,True
102362,x-small,low,False,False,False,False,False,True,True
102363,x-large,low,False,False,False,False,False,True,True
102364,x-large,low,False,False,False,False,False,True,True
102365,small,low,False,False,False,False,False,True,True
102367,x-small,low,False,False,False,False,False,True,True
102368,xx-large,low,False,False,False,False,True,True,True
102369,large,low,False,False,False,False,False,True,True
102372,xx-small,low,False,False,False,False,False,True,True
102373,x-small,low,False,False,False,False,False,True,True
102374,large,low,False,False,False,False,False,True,True
102377,xx-small,low,False,False,False,False,False,True,True
102379,xx-small,low,False,False,False,False,False,True,True
102382,x-large,low,False,False,False,False,False,True,True
102384,xx-small,low,False,False,False,False,False,True,True
102385,small,low,False,False,False,False,False,False,False
102387,small,low,False,False,False,False,False,False,False
102391,x-large,low,False,False,False,False,False,True,True
102394,x-small,low,False,False,False,False,False,True,True
102398,medium,low,False,False,False,False,False,True,True
102406,x-large,low,False,False,False,False,False,True,True
102407,xx-large,low,False,False,False,False,False,True,True
102412,xx-small,low,False,False,False,False,False,True,True
102414,xx-small,low,False,False,False,False,False,True,True
102421,small,low,False,False,False,False,False,True,True
102422,xx-large,low,False,False,False,False,False,True,True
102423,x-small,low,False,False,False,False,False,True,True
102424,x-small,low,False,False,False,False,False,True,True
102425,medium,low,False,False,False,False,False,False,False
102428,large,low,False,False,False,False,False,True,True
102430,x-large,low,False,False,False,False,False,True,True
102431,small,low,False,False,False,False,False,False,False
102435,medium,low,False,False,False,False,False,True,True
102439,xx-small,high,False,False,False,False,False,False,False
102440,x-large,low,False,False,False,False,False,True,True
102441,xx-large,low,False,False,False,False,False,True,True
102442,medium,low,False,False,False,False,False,True,True
102445,x-large,low,False,False,False,False,False,True,True
102448,x-large,low,False,False,False,False,False,True,True
102449,x-small,low,False,False,False,False,False,True,True
102453,medium,low,False,False,False,False,False,True,True
102459,xx-large,high,False,False,False,False,False,True,True
102465,small,low,False,False,False,False,False,True,True
102467,xx-small,low,False,False,False,False,False,True,True
102470,x-small,low,False,False,False,False,False,True,False
102471,x-small,low,False,False,False,False,False,True,True
102472,medium,low,False,False,False,False,False,True,True
102474,medium,low,False,False,False,False,False,True,True
102478,x-small,low,False,False,False,False,False,True,True
102479,x-large,low,False,False,False,False,False,True,True
102486,large,low,False,False,False,False,False,True,True
102487,small,low,False,False,False,False,False,False,False
102489,medium,low,False,False,False,False,False,True,True
102490,x-small,low,False,False,False,False,False,True,True
102492,x-small,low,False,False,False,False,False,True,True
102493,large,low,False,False,False,False,False,True,True
102495,x-small,low,False,False,False,False,False,True,True
102497,medium,low,False,False,False,False,False,True,True
102499,x-small,low,False,False,False,False,False,True,True
102504,x-large,low,False,False,False,False,False,False,True
102505,x-large,low,False,False,False,False,False,True,True
102510,large,low,False,False,False,False,False,True,True
102512,small,low,False,False,False,False,False,True,True
102514,x-large,low,False,False,False,False,False,False,True
102515,xx-small,low,False,False,False,False,False,True,True
102519,medium,low,False,False,False,False,False,True,True
102521,xx-large,low,False,False,False,False,False,True,True
102527,small,low,False,False,False,False,False,True,True
102530,x-large,low,False,False,False,False,False,False,True
102532,small,low,False,False,False,False,False,True,True
102533,small,low,False,False,False,False,False,True,True
102535,xx-small,low,False,False,False,False,False,True,True
102536,xx-large,low,False,False,False,False,False,True,True
102538,x-large,low,False,False,False,False,False,True,True
102546,x-large,low,False,False,False,False,False,True,True
102549,x-large,low,False,False,False,False,False,True,True
102554,x-large,low,False,False,False,False,False,True,True
102556,xx-large,low,True,True,True,True,True,True,True
102558,xx-small,low,False,False,False,False,False,True,True
102559,x-large,low,False,False,False,False,False,True,True
102560,x-large,low,False,False,False,False,False,True,True
102561,medium,low,False,False,False,False,False,True,True
102563,small,low,False,False,False,False,False,True,True
102564,xx-large,low,False,False,False,False,False,True,True
102568,x-small,low,False,False,False,False,False,True,True
102571,small,low,False,False,False,False,False,True,True
102573,x-small,low,False,False,False,False,False,True,True
102577,medium,low,False,False,False,False,False,True,True
102581,x-large,low,False,False,False,False,False,True,True
102582,x-large,low,False,False,False,False,False,True,True
102588,xx-small,low,False,False,False,False,False,True,True
102594,x-large,low,False,False,False,False,False,True,True
102597,x-large,low,False,False,False,False,False,True,True
102599,large,low,False,False,False,False,False,True,True
102600,medium,low,False,False,False,False,False,True,True
102603,x-large,low,False,False,False,False,False,True,True
102606,x-large,low,False,False,False,False,False,True,True
102607,xx-small,low,False,False,False,False,False,True,True
102609,x-large,low,False,False,False,False,False,True,True
102611,medium,low,False,False,False,False,False,True,True
102618,x-large,low,False,False,False,False,False,True,True
102620,xx-small,low,False,False,False,False,False,True,True
102621,small,low,False,False,False,False,False,False,False
102625,large,low,False,False,False,False,False,True,True
102626,medium,low,False,False,False,False,False,True,True
102627,xx-small,low,False,False,False,False,False,True,True
102630,small,low,False,False,False,False,False,True,True
102634,x-large,low,False,False,False,False,False,True,True
102639,x-large,low,False,False,False,False,False,True,True
102640,x-large,low,False,False,False,False,False,False,False
102641,x-small,low,False,False,False,False,False,True,True
102642,x-large,low,False,False,False,False,False,True,True
102645,x-large,low,False,False,False,False,False,True,True
102647,xx-large,high,False,False,False,False,False,True,True
102648,x-small,low,False,False,False,False,False,True,True
102649,medium,low,False,False,False,False,False,False,False
102652,x-small,low,False,False,False,False,False,True,True
102653,x-large,low,False,False,False,False,False,True,True
102654,x-large,low,False,False,False,False,False,False,False
102658,x-small,low,False,False,False,False,False,True,True
102660,large,low,False,False,False,False,False,True,True
102662,x-large,low,False,False,False,False,False,True,True
102664,large,low,False,False,False,False,False,True,True
102668,x-small,low,False,False,False,False,False,True,True
102669,x-small,low,False,False,False,False,False,True,True
102670,medium,low,False,False,False,False,False,True,True
102671,xx-large,low,False,False,False,False,False,True,True
102674,small,low,False,False,False,False,False,False,False
102677,x-large,low,False,False,False,False,False,False,False
102680,xx-small,high,False,False,False,False,False,False,False
102684,xx-small,low,False,False,False,False,False,True,True
102685,x-large,low,False,False,False,False,False,True,True
102687,medium,low,False,False,False,False,False,True,True
102690,x-large,low,False,False,False,False,False,True,True
102691,large,low,False,False,False,False,False,True,True
102693,medium,low,False,False,False,False,False,True,True
102695,small,low,False,False,False,False,False,True,True
102696,small,low,False,False,False,False,False,True,True
102697,xx-small,low,False,False,False,False,False,True,True
102698,small,low,False,False,False,False,False,True,True
102699,x-large,low,False,False,False,False,False,True,True
102700,small,high,False,False,False,False,False,False,False
102709,xx-large,low,False,False,False,False,False,True,True
102711,x-small,low,False,False,False,False,False,True,True
102714,x-large,low,False,False,False,False,False,True,True
102718,large,low,False,False,False,False,False,True,True
102719,small,low,False,False,False,False,False,True,True
102721,xx-small,low,False,False,False,False,False,True,True
102722,x-large,low,False,False,False,False,False,True,True
102728,large,low,False,False,False,False,False,True,True
102738,xx-small,high,False,False,False,False,False,False,False
102743,xx-small,low,False,False,False,False,False,True,True
102746,x-small,low,False,False,False,False,False,True,True
102751,x-small,low,False,False,False,False,False,True,True
102752,x-small,low,False,False,False,False,False,True,True
102760,xx-large,low,False,False,False,False,False,True,True
102763,x-large,low,False,False,False,False,False,True,True
102765,medium,low,False,False,False,False,False,True,True
102771,x-small,low,False,False,False,False,False,True,True
102772,x-large,low,False,False,False,False,False,True,True
102781,large,low,False,False,False,False,False,True,True
102785,x-small,low,False,False,False,False,False,True,True
102786,x-small,low,False,False,False,False,False,True,True
102788,x-small,low,False,False,False,False,False,True,True
102792,x-large,low,False,False,False,False,False,True,True
102795,large,low,False,False,False,False,False,True,True
102796,x-small,low,False,False,False,False,False,True,True
102800,x-large,low,False,False,False,False,False,False,False
102805,x-small,low,False,False,False,False,False,True,True
102806,x-large,low,False,False,False,False,False,True,True
102817,xx-large,low,False,False,False,False,False,True,True
102822,x-small,low,False,False,False,False,False,True,True
102825,small,low,False,False,False,False,False,True,True
102829,small,low,False,False,False,False,False,False,False
102830,x-small,low,False,False,False,False,False,True,True
102834,x-large,low,False,False,False,False,False,True,True
102837,x-small,low,False,False,False,False,False,False,False
102838,xx-large,low,False,False,False,False,False,True,True
102839,medium,low,False,False,False,False,False,False,False
102841,x-large,low,False,False,False,False,False,True,True
102857,x-large,low,False,False,False,False,False,True,True
102864,xx-small,low,False,False,False,False,False,True,True
102866,small,low,False,False,False,False,False,False,False
102868,x-large,low,False,False,False,False,False,True,True
102870,medium,low,False,False,False,False,False,True,True
102873,x-small,low,False,False,False,False,False,True,True
102875,medium,low,False,False,False,False,False,True,True
102877,xx-large,low,False,False,False,False,False,True,True
102878,medium,low,False,False,False,False,False,False,False
102879,small,low,False,False,False,False,False,True,True
102882,x-large,low,False,False,False,False,False,True,True
102884,small,low,False,False,False,False,False,True,True
102885,xx-small,low,False,False,False,False,False,True,True
102886,x-small,low,False,False,False,False,False,True,True
102887,x-small,low,False,False,False,False,False,True,True
102890,x-small,low,False,False,False,False,False,True,True
102892,x-small,low,False,False,False,False,False,True,True
102897,x-large,low,False,False,False,False,False,True,True
102898,x-large,low,False,False,False,False,False,True,True
102899,small,low,False,False,False,False,False,True,True
102901,x-small,low,False,False,False,False,False,True,True
102903,x-small,low,False,False,False,False,False,True,True
102904,x-large,low,False,False,False,False,False,True,True
102905,x-small,low,False,False,False,False,False,True,True
102910,xx-small,low,False,False,False,False,False,True,True
102913,medium,low,False,False,False,False,False,True,True
102917,x-small,low,False,False,False,False,False,True,True
102918,medium,low,False,False,False,False,False,True,True
102920,x-large,low,False,False,False,False,False,True,True
102924,x-large,low,False,False,False,False,False,True,True
102925,medium,low,False,False,False,False,False,True,True
102936,x-large,low,False,False,False,False,False,True,True
102937,xx-small,low,False,False,False,False,False,True,True
102943,medium,low,False,False,False,False,False,True,True
102948,small,low,False,False,False,False,False,True,True
102949,x-small,low,False,False,False,False,False,True,False
102951,xx-small,low,False,False,False,False,False,True,True
102952,xx-small,low,False,False,False,False,False,True,True
102956,x-large,low,False,False,False,False,False,True,True
102957,x-small,low,False,False,False,False,False,True,True
102958,large,low,False,False,False,False,False,True,True
102960,xx-small,low,False,False,False,False,False,True,True
102962,x-large,low,False,False,False,False,False,True,True
102963,x-large,low,False,False,False,False,False,True,True
102966,x-large,low,False,False,False,False,False,True,True
102968,x-small,low,False,False,False,False,False,True,True
102969,large,low,False,False,False,False,False,True,True
102972,medium,low,False,False,False,False,False,True,True
102974,small,low,False,False,False,False,False,False,False
102975,large,low,False,False,False,False,False,False,False
102976,large,low,False,False,False,False,False,True,True
102979,x-large,low,False,False,False,False,False,True,True
102981,x-large,low,False,False,False,False,False,True,True
102984,x-large,low,False,False,False,False,False,True,True
102987,x-large,low,False,False,False,False,False,True,True
102988,small,low,False,False,False,False,False,True,True
102989,xx-small,low,False,False,False,False,False,True,True
102992,x-large,low,False,False,False,False,False,True,True
102993,x-large,low,False,False,False,False,False,True,True
102996,x-large,low,False,False,False,False,False,True,True
102997,x-small,low,False,False,False,False,False,True,True
102999,x-small,low,False,False,False,False,False,False,False
103007,xx-small,low,False,False,False,False,False,True,True
103012,x-large,low,False,False,False,False,False,True,True
103015,large,low,False,False,False,False,False,True,True
103016,large,low,False,False,False,False,False,True,True
103024,x-large,low,False,False,False,False,False,True,True
103026,x-small,low,False,False,False,False,False,True,False
103030,large,low,False,False,False,False,False,True,True
103033,large,low,False,False,False,False,False,True,True
103034,x-small,low,False,False,False,False,False,False,False
103035,medium,low,False,False,False,False,False,True,True
103037,xx-small,low,False,False,False,False,False,True,True
103040,x-large,low,False,False,False,False,False,True,True
103041,x-small,low,False,False,False,False,False,True,True
103042,small,low,False,False,False,False,False,True,True
103047,small,low,False,False,False,False,False,False,False
103048,x-small,low,False,False,False,False,False,True,True
103049,small,low,False,False,False,False,False,True,True
103050,medium,low,False,False,False,False,False,True,True
103052,small,low,False,False,False,False,False,True,True
103056,xx-large,low,False,False,False,False,False,True,True
103058,x-large,low,False,False,False,False,False,True,True
103061,large,low,False,False,False,False,False,True,True
103062,xx-large,high,False,False,False,False,False,True,True
103064,xx-large,low,False,False,False,False,False,True,True
103065,x-small,low,False,False,False,False,False,True,True
103068,x-small,low,False,False,False,False,False,True,True
103073,large,low,False,False,True,True,True,True,True
103075,medium,low,False,False,False,False,False,True,True
103076,x-large,low,False,False,False,False,False,True,True
103078,medium,low,False,False,False,False,False,True,True
103080,large,low,False,False,False,False,False,True,True
103082,medium,low,False,False,False,False,False,False,False
103086,medium,low,False,False,False,False,False,False,False
103088,x-small,low,False,False,False,False,False,True,True
103092,large,low,False,False,False,False,False,True,True
103094,x-small,low,False,False,False,False,False,True,True
103095,xx-large,low,False,False,False,False,False,True,True
103098,x-large,low,False,False,False,False,False,True,True
103099,xx-small,low,False,False,False,False,False,True,True
103100,x-small,low,False,False,False,False,False,True,True
103105,x-large,low,False,False,False,False,False,True,True
103107,medium,low,False,False,False,False,False,True,True
103108,x-large,low,False,False,False,False,False,True,True
103111,medium,low,False,False,False,False,False,True,True
103114,x-small,low,False,False,False,False,False,True,True
103116,small,low,False,False,False,False,False,False,False
103119,x-small,low,False,False,False,False,False,True,True
103120,medium,low,False,False,False,False,False,True,True
103125,small,low,False,False,False,False,False,True,True
103128,medium,low,False,False,False,False,False,True,True
103131,x-small,low,False,False,False,False,False,True,True
103132,x-large,low,False,False,False,False,False,True,True
103135,x-large,low,False,False,False,False,False,True,True
103139,xx-large,low,False,False,False,False,False,True,True
103140,x-large,low,False,False,False,False,False,True,True
103145,x-small,low,False,False,False,False,False,True,True
103149,medium,low,False,False,False,False,False,True,True
103150,large,low,False,False,False,False,False,True,True
103152,medium,low,False,False,False,False,False,True,True
103155,medium,low,False,False,False,False,False,True,True
103158,large,low,False,False,False,False,False,True,True
103159,small,low,False,False,False,False,False,True,True
103161,medium,low,False,False,False,False,False,True,True
103164,xx-large,low,False,False,False,False,False,True,True
103165,small,low,False,False,False,False,False,True,True
103166,xx-small,low,False,False,False,False,False,True,True
103167,x-large,low,False,False,False,False,False,True,True
103170,x-small,low,False,False,False,False,False,True,True
103174,x-large,low,False,False,False,False,False,True,True
103175,small,low,False,False,False,False,False,True,True
103176,large,low,False,False,False,False,False,True,True
103177,small,low,False,False,False,False,False,True,True
103179,x-large,low,False,False,False,False,False,False,True
103180,x-small,low,False,False,False,False,False,True,True
103182,x-small,low,False,False,False,False,False,True,True
103184,small,low,False,False,False,False,False,True,True
103186,xx-small,low,False,False,False,False,False,True,True
103188,xx-large,low,False,False,False,False,False,True,True
103189,x-large,low,False,False,False,False,False,True,True
103190,medium,low,False,False,False,False,False,True,True
103191,x-large,low,False,False,False,False,False,True,True
103200,medium,low,False,False,False,False,False,True,True
103201,x-large,low,False,False,False,False,False,True,True
103205,x-small,low,False,False,False,False,False,True,True
103208,x-large,low,False,False,False,False,False,True,True
103214,x-large,low,False,False,False,False,False,True,True
103215,x-large,low,False,False,False,False,False,True,True
103218,small,high,False,False,False,False,False,False,False
103219,large,low,False,False,False,False,False,True,True
103220,small,low,False,False,False,False,False,True,True
103224,small,low,False,False,False,False,False,True,True
103227,xx-small,low,False,False,False,False,False,True,True
103235,large,low,False,False,False,False,False,True,True
103236,x-large,low,False,False,False,False,False,True,True
103244,x-small,low,False,False,False,False,False,True,True
103245,xx-large,low,False,False,False,False,False,True,True
103246,x-large,low,False,False,False,False,False,True,True
103249,x-small,low,False,False,False,False,False,True,True
